module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
2,GO:0045454,cell redox homeostasis,6/214,42/18986,0.14285714285714285,12.674232309746328,8.086750583880708,7.147918194247995e-6,9.251098734710623e-4,7.818194085022795e-4,APEX1/BOLA1/GSR/PRDX2/PRDX6/TXN,6
2,GO:0090084,negative regulation of inclusion body assembly,4/214,12/18986,0.3333333333333333,29.57320872274143,10.571268489531974,7.237180786274592e-6,9.251098734710623e-4,7.818194085022795e-4,DNAJB1/DNAJA4/DNAJB2/HSPA2,4
2,GO:0071450,cellular response to oxygen radical,5/214,25/18986,0.2,17.743925233644863,8.944448666998362,7.67598633812697e-6,9.251098734710623e-4,7.818194085022795e-4,CCS/MPO/PARK7/PRDX2/SOD1,5
2,GO:0071451,cellular response to superoxide,5/214,25/18986,0.2,17.743925233644863,8.944448666998362,7.67598633812697e-6,9.251098734710623e-4,7.818194085022795e-4,CCS/MPO/PARK7/PRDX2/SOD1,5
2,GO:0006739,NADP metabolic process,6/214,46/18986,0.13043478260869565,11.572125152377081,7.66492904318454,1.229317884232797e-5,0.0014042898701232846,0.0011867791136053333,MDH1/NADK/RBKS/RPE/TALDO1/TP53I3,6
2,GO:0009636,response to toxic substance,13/214,270/18986,0.04814814814814815,4.271685704395985,5.781011786347407,1.258407782719173e-5,0.0014042898701232846,0.0011867791136053333,ALDH1A1/CAT/CCS/BCL2/GSR/HBQ1/MPO/PARK7/PRDX2/PRDX6/SOD1/TXN/HBZ,13
2,GO:0000303,response to superoxide,5/214,28/18986,0.17857142857142858,15.842790387182912,8.391801937866985,1.3813582037338312e-5,0.0014864400956607262,0.0012562050732451645,CCS/MPO/PARK7/PRDX2/SOD1,5
2,GO:0000305,response to oxygen radical,5/214,29/18986,0.1724137931034483,15.296487270383501,8.226222471174701,1.6539048633318495e-5,0.0017183501217996077,0.0014521945061342083,CCS/MPO/PARK7/PRDX2/SOD1,5
2,GO:0000302,response to reactive oxygen species,11/214,200/18986,0.055,4.879579439252336,5.888970821467997,1.743151258220973e-5,0.0017239002133410991,0.0014568849428169578,CAT/CCS/BCL2/KLF4/MPO/PARK7/PRDX2/PXN/MAPK13/SOD1/TXN,11
2,GO:0062197,cellular response to chemical stress,14/214,321/18986,0.04361370716510903,3.869391795498879,5.535862389655469,1.7736776174435472e-5,0.0017239002133410991,0.0014568849428169578,CAT/CCS/CASP1/GSR/KLF4/MPO/PARK7/PARP1/PRDX2/PXN/MAPK13/SNCA/SOD1/TXN,14
2,GO:0050670,regulation of lymphocyte proliferation,12/214,240/18986,0.05,4.435981308411216,5.719512609230675,1.8779916341649726e-5,0.001768246498043457,0.0014943624220542988,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA,12
2,GO:0072593,reactive oxygen species metabolic process,12/214,242/18986,0.049586776859504134,4.3993203058623624,5.682318181227199,2.0390420543071127e-5,0.0018617071847355545,0.0015733469631160784,CAT/CCS/BCL2/HBQ1/MPO/NCF2/PARK7/PRDX2/SNCA/SOD1/TXN/HBZ,12
2,GO:0032944,regulation of mononuclear cell proliferation,12/214,245/18986,0.04897959183673469,4.345451077627312,5.627276562166151,2.3031845114382704e-5,0.002041027921459856,0.0017248926728077947,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA,12
2,GO:0046651,lymphocyte proliferation,13/214,297/18986,0.04377104377104377,3.8833506403599864,5.347361770372282,3.4209826123274346e-5,0.0029449773174121605,0.002488829154652651,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA/PRDX2,13
2,GO:0006749,glutathione metabolic process,6/214,56/18986,0.10714285714285714,9.505674232309746,6.805881236986878,3.8800702216940535e-5,0.003247403216101162,0.0027444122416017294,CHAC2/GCLM/GLO1/GSR/HAGH/SOD1,6
2,GO:0043173,nucleotide salvage,4/214,18/18986,0.2222222222222222,19.71547248182762,8.481705566089504,4.242304307185838e-5,0.0033637007572502446,0.0028426964318788205,ADA/AMPD3/CDA/NAPRT,4
2,GO:0090083,regulation of inclusion body assembly,4/214,18/18986,0.2222222222222222,19.71547248182762,8.481705566089504,4.242304307185838e-5,0.0033637007572502446,0.0028426964318788205,DNAJB1/DNAJA4/DNAJB2/HSPA2,4
2,GO:0032943,mononuclear cell proliferation,13/214,305/18986,0.04262295081967213,3.781492262907921,5.2285905101297745,4.4985962921047264e-5,0.0034754540072080876,0.002937140197193342,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA/PRDX2,13
2,GO:0070663,regulation of leukocyte proliferation,12/214,270/18986,0.044444444444444446,3.943094496365525,5.200396831811325,5.9322993193950455e-5,0.004468504462334318,0.003776376856214899,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA,12
2,GO:0009165,nucleotide biosynthetic process,11/214,233/18986,0.04721030042918455,4.188480205366813,5.228573573008604,7.048795010197328e-5,0.005180004723347451,0.004377672690543604,ADA/AK1/AMPD3/CDA/DTYMK/NADK/NAMPT/NAPRT/NMNAT1/PARP1/RRM2,11
2,GO:0007159,leukocyte cell-cell adhesion,15/214,430/18986,0.03488372093023256,3.094870680286894,4.691440135570173,1.1481521852913163e-4,0.008236625081625563,0.006960852471728556,ADA/ANXA1/ARG1/CCL2/CEBPB/CD6/EZR/DHPS/IL18/KLF4/MAD1L1/OLR1/PRDX2/SART1/SKAP1,15
2,GO:0002429,immune response-activating cell surface receptor signaling pathway,13/214,336/18986,0.03869047619047619,3.432604583889631,4.803509523059918,1.1956457046755951e-4,0.008377861646947832,0.007080212875422924,ADA/BLNK/CD2AP/BCL2/EZR/FGR/GBP1/INPP5D/MNDA/PIK3AP1/SH2D1A/SKAP1/TRAF3,13
2,GO:0042542,response to hydrogen peroxide,7/214,99/18986,0.0707070707070707,6.273104880581515,5.616418111875918,1.2970944363199864e-4,0.008743243170724597,0.0073890003773063396,CAT/BCL2/KLF4/PARK7/MAPK13/SOD1/TXN,7
2,GO:0048872,homeostasis of number of cells,13/214,339/18986,0.038348082595870206,3.4022275521737932,4.765038589460468,1.3058278880936173e-4,0.008743243170724597,0.0073890003773063396,ADA/AHSP/ANKRD54/ANXA1/BCL2/INPP5D/LYAR/MAEA/PRDX2/RASSF2/SIT1/SLC4A1/SOD1,13
2,GO:0043524,negative regulation of neuron apoptotic process,9/214,170/18986,0.052941176470588235,4.69692138537658,5.169611878544914,1.3663243129176614e-4,0.008872683553282289,0.007498391711492255,CD2AP/CCL2/BCL2/CEBPB/GCLM/NMNAT1/PARK7/SNCA/SOD1,9
2,GO:0070661,leukocyte proliferation,13/214,341/18986,0.03812316715542522,3.3822731383780527,4.739630266167282,1.3840561799013197e-4,0.008872683553282289,0.007498391711492255,ADA/ANXA1/ARG1/BCL2/CEBPB/CD6/DHPS/CLC/IL18/INPP5D/MAD1L1/MNDA/PRDX2,13
2,GO:0043523,regulation of neuron apoptotic process,11/214,254/18986,0.04330708661417323,3.842188534844359,4.868941780787129,1.51335080539808e-4,0.009261150642832158,0.007826689050958475,CD2AP/CCL2/BCL2/CEBPB/EGLN1/GCLM/NMNAT1/PARK7/PARP1/SNCA/SOD1,11
2,GO:0050851,antigen receptor-mediated signaling pathway,10/214,212/18986,0.04716981132075472,4.1848880268030335,4.978982576520726,1.514700939116502e-4,0.009261150642832158,0.007826689050958475,ADA/BLNK/CD2AP/BCL2/EZR/GBP1/INPP5D/MNDA/SH2D1A/SKAP1,10
2,GO:0050863,regulation of T cell activation,14/214,393/18986,0.035623409669211195,3.1604955886899244,4.620956062033038,1.5630722338172393e-4,0.009261150642832158,0.007826689050958475,ADA/ANXA1/ARG1/CCL2/CEBPB/CD6/DHPS/CLC/IL18/MAD1L1/PRDX2/SART1/SIT1/SOD1,14
2,GO:0006784,heme A biosynthetic process,3/214,10/18986,0.3,26.615887850467292,8.650953785847767,0.00015983399715475348,0.009261150642832158,0.007826689050958475,HMBS/UROD/UROS,3
2,GO:0046160,heme a metabolic process,3/214,10/18986,0.3,26.615887850467292,8.650953785847767,0.00015983399715475348,0.009261150642832158,0.007826689050958475,HMBS/UROD/UROS,3
2,GO:0009266,response to temperature stimulus,9/214,176/18986,0.05113636363636364,4.536799065420562,5.033026741655992,1.7749605358381186e-4,0.010090483197132549,0.008527566109617496,ATXN3/DNAJB1/DNAJA4/GMPR/HSPA2/LXN/PSIP1/SOD1/TPR,9
2,GO:0051402,neuron apoptotic process,12/214,307/18986,0.03908794788273615,3.467868123839386,4.654480764000577,1.986174103372974e-4,0.010578881912018834,0.008940316643727552,CD2AP/CIT/CCL2/BCL2/CEBPB/EGLN1/GCLM/NMNAT1/PARK7/PARP1/SNCA/SOD1,12
2,GO:0009408,response to heat,7/214,106/18986,0.0660377358490566,5.858843237524247,5.356014447163374,1.9870260061336084e-4,0.010578881912018834,0.008940316643727552,ATXN3/DNAJB1/DNAJA4/HSPA2/PSIP1/SOD1/TPR,7
2,GO:0072522,purine-containing compound biosynthetic process,11/214,263/18986,0.04182509505703422,3.7107067979105217,4.7263906570650525,2.0483719255061174e-4,0.010578881912018834,0.008940316643727552,ADA/AK1/AMPD3/NADK/NAMPT/NAPRT/NMNAT1/PARP1/PPCDC/SNCA/TPK1,11
2,GO:0006081,cellular aldehyde metabolic process,6/214,76/18986,0.07894736842105263,7.004181013280865,5.599789774683399,2.1671652009909104e-4,0.010578881912018834,0.008940316643727552,ALDH1A1/GLO1/HAGH/PARK7/RPE/TALDO1,6
2,GO:0009123,nucleoside monophosphate metabolic process,6/214,76/18986,0.07894736842105263,7.004181013280865,5.599789774683399,2.1671652009909104e-4,0.010578881912018834,0.008940316643727552,ADA/AK1/AMPD3/CDA/DNPH1/DTYMK,6
2,GO:0032261,purine nucleotide salvage,3/214,11/18986,0.2727272727272727,24.19626168224299,8.216377117553076,2.179463324779469e-4,0.010578881912018834,0.008940316643727552,ADA/AMPD3/NAPRT,3
2,GO:0033632,regulation of cell-cell adhesion mediated by integrin,3/214,11/18986,0.2727272727272727,24.19626168224299,8.216377117553076,2.179463324779469e-4,0.010578881912018834,0.008940316643727552,ADA/SKAP1/SWAP70,3
2,GO:0046501,protoporphyrinogen IX metabolic process,3/214,11/18986,0.2727272727272727,24.19626168224299,8.216377117553076,2.179463324779469e-4,0.010578881912018834,0.008940316643727552,HMBS/UROD/UROS,3
2,GO:0090085,regulation of protein deubiquitination,3/214,11/18986,0.2727272727272727,24.19626168224299,8.216377117553076,2.179463324779469e-4,0.010578881912018834,0.008940316643727552,DNAJB2/PARK7/UBXN1,3
2,GO:0070841,inclusion body assembly,4/214,27/18986,0.14814814814814814,13.143648321218413,6.741868308812455,2.247090747989397e-4,0.010578881912018834,0.008940316643727552,DNAJB1/DNAJA4/DNAJB2/HSPA2,4
2,GO:0071108,protein K48-linked deubiquitination,4/214,27/18986,0.14814814814814814,13.143648321218413,6.741868308812455,2.247090747989397e-4,0.010578881912018834,0.008940316643727552,ATXN3/PARK7/UBXN1/YOD1,4
2,GO:0006801,superoxide metabolic process,6/214,77/18986,0.07792207792207792,6.913217623497997,5.551263711630851,2.3284846007712762e-4,0.010793421695575163,0.00912162631460035,CCS/MPO/NCF2/PARK7/PRDX2/SOD1,6
2,GO:0019359,nicotinamide nucleotide biosynthetic process,4/214,28/18986,0.14285714285714285,12.674232309746328,6.600365750946404,2.5985832359253956e-4,0.01168586759678092,0.009875841080445454,NADK/NAMPT/NAPRT/NMNAT1,4
2,GO:0019363,pyridine nucleotide biosynthetic process,4/214,28/18986,0.14285714285714285,12.674232309746328,6.600365750946404,2.5985832359253956e-4,0.01168586759678092,0.009875841080445454,NADK/NAMPT/NAPRT/NMNAT1,4
2,GO:0090068,positive regulation of cell cycle process,11/214,274/18986,0.040145985401459854,3.5617368169725085,4.56043848106154,2.9124292479723346e-4,0.01290463135903036,0.010905830264466064,ANXA1/CIT/FEN1/HSPA2/MAD1L1/NPM1/NSFL1C/PAGR1/RANBP1/RRM2/TPR,11
2,GO:0002768,immune response-regulating cell surface receptor signaling pathway,13/214,369/18986,0.03523035230352303,3.1256236861434035,4.402522956052069,2.9843794304480547e-4,0.013031790179623172,0.011013293428304873,ADA/BLNK/CD2AP/BCL2/EZR/FGR/GBP1/INPP5D/MNDA/PIK3AP1/SH2D1A/SKAP1/TRAF3,13
2,GO:0042440,pigment metabolic process,6/214,81/18986,0.07407407407407407,6.571824160609206,5.365478827324718,3.070613049162645e-4,0.013216795881610071,0.011169643557781111,BLVRB/DDT/BCL2/HMBS/UROD/UROS,6
2,GO:1901987,regulation of cell cycle phase transition,15/214,479/18986,0.031315240083507306,2.7782763935769617,4.208777064984264,3.664511545197552e-4,0.015550948289690454,0.013142258603162161,ANXA1/CENPF/CCL2/BCL2/HSPA2/KLF4/MAD1L1/NBN/NPM1/PAGR1/PSME1/PSME2/SETMAR/RRM2/TPR,15
2,GO:0072525,pyridine-containing compound biosynthetic process,4/214,31/18986,0.12903225806451613,11.447693699125715,6.215789504901365,3.8891637642091316e-4,0.01627507002994738,0.013754220973131417,NADK/NAMPT/NAPRT/NMNAT1,4
2,GO:0043248,proteasome assembly,3/214,14/18986,0.21428571428571427,19.01134846461949,7.197979460742918,4.68933948302658e-4,0.019354766934738473,0.01635690296963417,PSMD9/PSMG3/PSMG4,3
2,GO:0002520,immune system development,9/214,202/18986,0.04455445544554455,3.952854631257518,4.504853030309741,4.904130129326934e-4,0.019967762269813585,0.016874951326944315,ADA/CD2AP/BCL2/CLC/MAD1L1/NBN/PRDX2/SOD1/SWAP70,9
2,GO:0002274,myeloid leukocyte activation,10/214,247/18986,0.04048582995951417,3.591887699118393,4.377723887836773,5.125573382243924e-4,0.02059113680093459,0.017401771244418315,ANXA1/AZU1/CXCL8/FGR/IL18/IL16/MMP8/RAB44/S100A12/SNCA,10
2,GO:0000375,"RNA splicing, via transesterification reactions",12/214,342/18986,0.03508771929824561,3.11296933923594,4.2101116737070745,5.266971879029226e-4,0.020707516259208265,0.017500124663659158,CWC15/CLNS1A/GPKOW/HNRNPUL1/PRDX6/PQBP1/PSIP1/SART1/SF3B4/RALY/SMNDC1/SNRPB2,12
2,GO:1903037,regulation of leukocyte cell-cell adhesion,13/214,392/18986,0.03316326530612245,2.9422325004768264,4.148725989621492,5.291997185393417e-4,0.020707516259208265,0.017500124663659158,ADA/ANXA1/ARG1/CCL2/CEBPB/CD6/DHPS/IL18/KLF4/MAD1L1/PRDX2/SART1/SKAP1,13
2,GO:0043101,purine-containing compound salvage,3/214,15/18986,0.2,17.743925233644863,6.926513870447871,5.81309082006022e-4,0.021710246085707006,0.018347541454163622,ADA/AMPD3/NAPRT,3
2,GO:0046348,amino sugar catabolic process,3/214,15/18986,0.2,17.743925233644863,6.926513870447871,5.81309082006022e-4,0.021710246085707006,0.018347541454163622,ALDH1A1/GNPDA1/NPL,3
2,GO:0050930,induction of positive chemotaxis,3/214,15/18986,0.2,17.743925233644863,6.926513870447871,5.81309082006022e-4,0.021710246085707006,0.018347541454163622,AZU1/CXCL8/IL16,3
2,GO:0052547,regulation of peptidase activity,12/214,346/18986,0.03468208092485549,3.0769812543892816,4.162982515878218,5.836475051252132e-4,0.021710246085707006,0.018347541454163622,CASP1/CSTB/HIP1R/IGBP1/LXN/MMP9/PEBP1/PSME1/PSME2/SERPINB8/SNCA/UBXN1,12
2,GO:0030099,myeloid cell differentiation,14/214,451/18986,0.031042128603104215,2.7540460451333484,4.025222393760833,6.25283150075404e-4,0.022975343063136488,0.019416687291815178,AHSP/ANKRD54/BLVRB/CEBPB/GLO1/INPP5D/LBR/LYAR/MMP9/MAEA/PARP1/NEDD9/RASSF2/SLC4A1,14
2,GO:0051250,negative regulation of lymphocyte activation,8/214,169/18986,0.047337278106508875,4.199745617430736,4.461085299697933,6.765869025827588e-4,0.024560919728697016,0.020756673650573158,ANXA1/ARG1/CEBPB/FGR/INPP5D/MAD1L1/MNDA/PRDX2,8
2,GO:0001771,immunological synapse formation,3/214,16/18986,0.1875,16.634929906542055,6.680041785408892,7.095305480660684e-4,0.02515077107438899,0.02125516279593585,CD2AP/CD6/NEDD9,3
2,GO:0006750,glutathione biosynthetic process,3/214,16/18986,0.1875,16.634929906542055,6.680041785408892,7.095305480660684e-4,0.02515077107438899,0.02125516279593585,CHAC2/GCLM/HAGH,3
2,GO:0042098,T cell proliferation,9/214,215/18986,0.04186046511627907,3.713844816344273,4.272848060328015,7.669554707889186e-4,0.0267157186544797,0.022577715312657922,ANXA1/ARG1/CEBPB/CD6/DHPS/CLC/IL18/MAD1L1/PRDX2,9
2,GO:0019674,NAD metabolic process,5/214,64/18986,0.078125,6.931220794392523,5.074666120887656,7.714130510918467e-4,0.0267157186544797,0.022577715312657922,MDH1/NADK/NAMPT/NAPRT/NMNAT1,5
2,GO:0044772,mitotic cell cycle phase transition,14/214,467/18986,0.029978586723768737,2.6596890071844546,3.877334831204413,8.764748819087919e-4,0.030009304763536252,0.025361157169107265,ANXA1/CENPF/CCL2/BCL2/EIF4EBP1/HSPA2/KLF4/MAD1L1/NBN/PPME1/PSME1/PSME2/RRM2/TPR,14
2,GO:0006518,peptide metabolic process,5/214,66/18986,0.07575757575757576,6.721183800623054,4.971119653977583,8.879108194039586e-4,0.030059273020945253,0.025403385832503556,CHAC2/DNPEP/GCLM/HAGH/THOP1,5
2,GO:0045787,positive regulation of cell cycle,12/214,365/18986,0.03287671232876712,2.91680962744847,3.9480334975775055,9.299274536718001e-4,0.03113190464347926,0.026309877314995136,ANXA1/CIT/EIF4EBP1/FEN1/HSPA2/MAD1L1/NPM1/NSFL1C/PAGR1/RANBP1/RRM2/TPR,12
2,GO:0070301,cellular response to hydrogen peroxide,5/214,67/18986,0.07462686567164178,6.62086762449435,4.920945835971939,9.50839187519945e-4,0.031482181010962576,0.026605899301454565,CAT/KLF4/PARK7/MAPK13/TXN,5
2,GO:2001251,negative regulation of chromosome organization,6/214,101/18986,0.0594059405940594,5.270472841676691,4.594466309301557,9.955182670492065e-4,0.031914032459231245,0.026970861187094648,CENPF/MAD1L1/NBN/PARP1/SETMAR/TPR,6
2,GO:1901990,regulation of mitotic cell cycle phase transition,12/214,368/18986,0.03260869565217391,2.8930312880942703,3.9153636365768603,9.977593101030352e-4,0.031914032459231245,0.026970861187094648,ANXA1/CENPF/CCL2/BCL2/HSPA2/KLF4/MAD1L1/NBN/PSME1/PSME2/RRM2/TPR,12
2,GO:0009125,nucleoside monophosphate catabolic process,3/214,18/18986,0.16666666666666666,14.786604361370715,6.2479811323413035,0.001016842720241022,0.031914032459231245,0.026970861187094648,ADA/AMPD3/DNPH1,3
2,GO:0019184,nonribosomal peptide biosynthetic process,3/214,18/18986,0.16666666666666666,14.786604361370715,6.2479811323413035,0.001016842720241022,0.031914032459231245,0.026970861187094648,CHAC2/GCLM/HAGH,3
2,GO:0033631,cell-cell adhesion mediated by integrin,3/214,18/18986,0.16666666666666666,14.786604361370715,6.2479811323413035,0.001016842720241022,0.031914032459231245,0.026970861187094648,ADA/SKAP1/SWAP70,3
2,GO:0048534,hematopoietic or lymphoid organ development,6/214,102/18986,0.058823529411764705,5.218801539307312,4.561409896126008,0.0010479638660597257,0.0322195421269179,0.027229050397405766,ADA/CD2AP/BCL2/MAD1L1/PRDX2/SOD1,6
2,GO:0050764,regulation of phagocytosis,6/214,102/18986,0.058823529411764705,5.218801539307312,4.561409896126008,0.0010479638660597257,0.0322195421269179,0.027229050397405766,AZU1/CCL2/FGR/LYAR/SOD1/TGM2,6
2,GO:0010639,negative regulation of organelle organization,12/214,371/18986,0.03234501347708895,2.8696375040935083,3.88302118875277,0.0010696641840741135,0.03255452713752832,0.027512149508509096,ADD1/CAPG/CENPF/HIP1R/MAD1L1/NBN/NPM1/PARP1/SETMAR/SNCA/SWAP70/TPR,12
2,GO:0042129,regulation of T cell proliferation,8/214,182/18986,0.04395604395604396,3.8997637876142552,4.196914380519764,0.0010945113265133106,0.03297762626784605,0.027869714724586298,ANXA1/ARG1/CEBPB/CD6/DHPS/CLC/IL18/MAD1L1,8
2,GO:0002262,myeloid cell homeostasis,8/214,183/18986,0.04371584699453552,3.878453602982483,4.177612173962853,0.0011336860160934099,0.03381976204444994,0.028581411911724423,AHSP/ANKRD54/ANXA1/INPP5D/LYAR/MAEA/SLC4A1/SOD1,8
2,GO:0009163,nucleoside biosynthetic process,3/214,19/18986,0.15789473684210525,14.00836202656173,6.056992110565139,0.001197514014176817,0.03469336273764183,0.02931970040783118,ADA/DNPH1/DTYMK,3
2,GO:0020027,hemoglobin metabolic process,3/214,19/18986,0.15789473684210525,14.00836202656173,6.056992110565139,0.001197514014176817,0.03469336273764183,0.02931970040783118,AHSP/CAT/KLF4,3
2,GO:0034404,nucleobase-containing small molecule biosynthetic process,3/214,19/18986,0.15789473684210525,14.00836202656173,6.056992110565139,0.001197514014176817,0.03469336273764183,0.02931970040783118,ADA/DNPH1/DTYMK,3
