module,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
6,GO:0002688,regulation of leukocyte chemotaxis,11/246,126/18986,0.0873015873015873,6.737837140276164,7.4037322877980545,7.569959981960114e-7,1.0018504276872707e-4,8.028230427090513e-5,TNFSF14/NBL1/IL6/CCL7/VEGFA/PGF/CD74/CXCL13/CCN3/MSTN/CXCL17,11
6,GO:0032944,regulation of mononuclear cell proliferation,15/246,245/18986,0.061224489795918366,4.72523643603783,6.7240133177499875,7.677014771549967e-7,1.0018504276872707e-4,8.028230427090513e-5,CD38/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD40/CD74/TNFRSF21/CD274/IL18/CD46/IL12B/CD300A/CD80,15
6,GO:0006935,chemotaxis,21/246,472/18986,0.04449152542372881,3.4338052914427446,6.1347202275939985,9.81990647538566e-7,1.2340349137401313e-4,9.88881809977433e-5,TNFSF14/HGF/NBL1/IL6/SEMA3F/SMOC2/CCL16/CCL7/BSG/VEGFA/PGF/LSP1/PLAUR/CD74/CXCL13/CCN3/CCL15/MSTN/CXCL17/CCL14/CALCA,21
6,GO:0042330,taxis,21/246,474/18986,0.04430379746835443,3.4193166615210453,6.111436131006467,1.0508210724189433e-6,1.2733699638276696e-4,1.0204025676910266e-4,TNFSF14/HGF/NBL1/IL6/SEMA3F/SMOC2/CCL16/CCL7/BSG/VEGFA/PGF/LSP1/PLAUR/CD74/CXCL13/CCN3/CCL15/MSTN/CXCL17/CCL14/CALCA,21
6,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,19/246,397/18986,0.047858942065491183,3.6936986750220147,6.2144731125381085,1.1232446925284304e-6,1.3141962902582635e-4,1.053118345118307e-4,TGFBR2/NBL1/RGMB/FSTL3/ACVRL1/VWC2/CHRDL1/CDH3/PARP1/PXN/MSTN/BAMBI/FSTL1/BMPER/RGMA/SFRP4/FOLR1/TGFBR3/VASN,19
6,GO:0045765,regulation of angiogenesis,18/246,360/18986,0.05,3.8589430894308947,6.274585223351248,1.165005921776834e-6,1.3176216975295993e-4,1.0558632617366887e-4,HSPG2/TAFA5/TGFBR2/ADM/IL6/EFNA1/ACVRL1/SMOC2/HSPB6/NOS3/DLL1/EGLN1/VEGFA/CD40/MTDH/CXCL13/CD160/BMPER,18
6,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,17/246,326/18986,0.05214723926380368,4.024664571799092,6.3112918101092514,1.313106653125769e-6,1.4372164109857207e-4,1.1516993157975761e-4,TGFBR2/NBL1/FSTL3/ACVRL1/VWC2/CHRDL1/CDH3/PARP1/CCN3/BAMBI/FSTL1/BMPER/RGMA/SFRP4/FOLR1/TGFBR3/VASN,17
6,GO:1901342,regulation of vasculature development,18/246,369/18986,0.04878048780487805,3.764822526274043,6.144883505039427,1.6561001403958517e-6,1.7559836801134764e-4,1.407140349553449e-4,HSPG2/TAFA5/TGFBR2/ADM/IL6/EFNA1/ACVRL1/SMOC2/HSPB6/NOS3/DLL1/EGLN1/VEGFA/CD40/MTDH/CXCL13/CD160/BMPER,18
6,GO:0046651,lymphocyte proliferation,16/246,297/18986,0.05387205387205387,4.157783800060223,6.28428172201518,1.7774313290307148e-6,1.7842965202648808e-4,1.4298285671255639e-4,TNFSF14/CD38/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD40/CD74/TNFRSF21/CD274/IL18/CD46/IL12B/CD300A/CD80,16
6,GO:0002696,positive regulation of leukocyte activation,18/246,371/18986,0.04851752021563342,3.7445269870488462,6.116612967577453,1.78797765072225e-6,1.7842965202648808e-4,1.4298285671255639e-4,TNFSF14/CD38/TGFBR2/IL6/TNFRSF14/LILRB4/CLEC4D/CD40/NECTIN2/CD74/CD274/CD83/IL18/CD160/CD46/IL12B/CD80/SIRPB1,18
6,GO:0045861,negative regulation of proteolysis,16/246,303/18986,0.052805280528052806,4.075451447583783,6.182938739487279,2.30386870947617e-6,2.23343615178647e-4,1.7897422185193828e-4,CST3/COL6A3/AMBP/EFNA1/TIMP3/FETUB/SPINK1/VEGFA/TIMP1/PLAUR/CTSZ/LAMP3/SERPINB8/CST6/SPINK4/WFDC2,16
6,GO:0060485,mesenchyme development,17/246,341/18986,0.04985337243401759,3.847626540781537,6.079489163858525,2.4200803580480365e-6,2.2607781453498683e-4,1.8116524576725177e-4,HGF/TGFBR2/IL6/SEMA3F/EFNA1/ACVRL1/CRELD1/NOS3/CDH2/VEGFA/YAP1/PHLDB1/BAMBI/TCOF1/FOLR1/TGFBR3/VASN,17
6,GO:0032943,mononuclear cell proliferation,16/246,305/18986,0.05245901639344262,4.048727175796348,6.149736141289469,2.508246093731634e-6,2.2607781453498683e-4,1.8116524576725177e-4,TNFSF14/CD38/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD40/CD74/TNFRSF21/CD274/IL18/CD46/IL12B/CD300A/CD80,16
6,GO:0070663,regulation of leukocyte proliferation,15/246,270/18986,0.05555555555555555,4.287714543812105,6.233866933034523,2.5795844007318593e-6,2.2607781453498683e-4,1.8116524576725177e-4,CD38/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD40/CD74/TNFRSF21/CD274/IL18/CD46/IL12B/CD300A/CD80,15
6,GO:0030509,BMP signaling pathway,12/246,172/18986,0.06976744186046512,5.384571752694272,6.618184897774964,2.5985955693676647e-6,2.2607781453498683e-4,1.8116524576725177e-4,NBL1/RGMB/FSTL3/ACVRL1/VWC2/CHRDL1/BAMBI/FSTL1/BMPER/RGMA/SFRP4/TGFBR3,12
6,GO:0002699,positive regulation of immune effector process,15/246,272/18986,0.05514705882352941,4.256187230989957,6.197243624446382,2.824589780319589e-6,2.3959582811560915e-4,1.9199777375172367e-4,IL18R1/IL6/TNFRSF14/CD40/NECTIN2/CD74/ULBP2/FCN1/IL18/CD160/CD46/SH2D1A/IL12B/CD300A/CD80,15
6,GO:0052547,regulation of peptidase activity,17/246,346/18986,0.049132947976878616,3.7920250011748675,6.005130632483103,2.944016878529415e-6,2.4363534802073915e-4,1.9523480352352966e-4,CST3/COL6A3/AMBP/EFNA1/AIFM1/TIMP3/FETUB/SPINK1/VEGFA/TIMP1/PLAUR/LAMP3/SERPINB8/CST6/SPINK4/HIP1R/WFDC2,17
6,GO:0002449,lymphocyte mediated immunity,18/246,386/18986,0.046632124352331605,3.599014280298243,5.91063181304541,3.1225903681036546e-6,2.522606933089453e-4,2.0214663961934184e-4,IL18R1/IL6/LILRB4/CD40/ICAM1/NECTIN2/CD74/ULBP2/BTN3A2/CD274/IL18/CD160/CD46/SH2D1A/NCR1/KLRB1/IL12B/CD80,18
6,GO:0050867,positive regulation of cell activation,18/246,391/18986,0.04603580562659847,3.5529910797829207,5.844234662157206,3.7362707433775137e-6,2.9244415059751823e-4,2.3434726014655237e-4,TNFSF14/CD38/TGFBR2/IL6/TNFRSF14/LILRB4/CLEC4D/CD40/NECTIN2/CD74/CD274/CD83/IL18/CD160/CD46/IL12B/CD80/SIRPB1,18
6,GO:1903037,regulation of leukocyte cell-cell adhesion,18/246,392/18986,0.04591836734693878,3.5439273270283724,5.8310851285590495,3.8713417835004645e-6,2.9244415059751823e-4,2.3434726014655237e-4,TNFSF14/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/SELE/CD74/TNFRSF21/CD274/CD83/IL18/CD160/CD46/IL12B/CD300A/CD80/SIRPB1,18
6,GO:0050852,T cell receptor signaling pathway,11/246,149/18986,0.0738255033557047,5.697768319965079,6.59579153802364,3.957926775620592e-6,2.9244415059751823e-4,2.3434726014655237e-4,BTN2A1/LILRB4/ERMAP/NECTIN2/BTN3A2/TNFRSF21/CD160/SH2D1A/MOG/CD2AP/CD300A,11
6,GO:0002690,positive regulation of leukocyte chemotaxis,9/246,95/18986,0.09473684210526316,7.3116816431322205,7.065899806196144,3.964760072940123e-6,2.9244415059751823e-4,2.3434726014655237e-4,TNFSF14/IL6/CCL7/VEGFA/PGF/CD74/CXCL13/MSTN/CXCL17,9
6,GO:0001666,response to hypoxia,16/246,317/18986,0.050473186119873815,3.895463055576928,5.956281190876796,4.115218295580478e-6,2.9708373780648e-4,2.3806514798397257e-4,HSPG2/CD38/ADM/ACVRL1/AIFM1/MB/EGLN1/VEGFA/STC1/PGF/ANG/HYOU1/NOS1/MSTN/TGFBR3/VASN,16
6,GO:0046634,regulation of alpha-beta T cell activation,10/246,122/18986,0.08196721311475409,6.326136212181793,6.761816043033616,4.299916426446588e-6,3.039503423944432e-4,2.4356763441911266e-4,TGFBR2/TNFRSF14/LILRB4/CD274/CD83/IL18/CD160/IL12B/CD300A/CD80,10
6,GO:1903039,positive regulation of leukocyte cell-cell adhesion,15/246,284/18986,0.0528169014084507,4.076348333905874,5.984649407173541,4.783958255784019e-6,3.312647012627587e-4,2.654557287795945e-4,TNFSF14/TGFBR2/IL6/TNFRSF14/LILRB4/SELE/CD74/CD274/CD83/IL18/CD160/CD46/IL12B/CD80/SIRPB1,15
6,GO:0030510,regulation of BMP signaling pathway,10/246,124/18986,0.08064516129032258,6.224101757146603,6.686774244980746,4.977271546516108e-6,3.3458621898210247e-4,2.68117394521467e-4,NBL1/FSTL3/ACVRL1/VWC2/CHRDL1/BAMBI/FSTL1/BMPER/RGMA/SFRP4,10
6,GO:0050920,regulation of chemotaxis,13/246,216/18986,0.06018518518518518,4.64502408912978,6.172814172635419,5.110653960492093e-6,3.3458621898210247e-4,2.68117394521467e-4,TNFSF14/NBL1/IL6/SEMA3F/SMOC2/CCL7/VEGFA/PGF/CD74/CXCL13/CCN3/MSTN/CXCL17,13
6,GO:0071772,response to BMP,12/246,184/18986,0.06521739130434782,5.033404029692471,6.298928464567249,5.226368878883415e-6,3.3458621898210247e-4,2.68117394521467e-4,NBL1/RGMB/FSTL3/ACVRL1/VWC2/CHRDL1/BAMBI/FSTL1/BMPER/RGMA/SFRP4/TGFBR3,12
6,GO:0071773,cellular response to BMP stimulus,12/246,184/18986,0.06521739130434782,5.033404029692471,6.298928464567249,5.226368878883415e-6,3.3458621898210247e-4,2.68117394521467e-4,NBL1/RGMB/FSTL3/ACVRL1/VWC2/CHRDL1/BAMBI/FSTL1/BMPER/RGMA/SFRP4/TGFBR3,12
6,GO:0044706,multi-multicellular organism process,13/246,218/18986,0.05963302752293578,4.602409189229507,6.1291514415692285,5.650523142157163e-6,3.550412040988751e-4,2.8450879680686067e-4,HSPG2/CD38/AMBP/ADM/CRHBP/BSG/VEGFA/TIMP1/STC1/THBD/PARP1/B4GALT1/CALCA,13
6,GO:0043086,negative regulation of catalytic activity,20/246,486/18986,0.0411522633744856,3.1760848472682257,5.567960636228432,5.808595340731708e-6,3.583375271109579e-4,2.8715027301645933e-4,CST3/COL6A3/AMBP/LILRB4/TIMP3/FETUB/EGLN1/SPINK1/VEGFA/TIMP1/PLAUR/MSTN/BAG4/GZMA/LAMP3/SERPINB8/CD300A/CST6/SPINK4/WFDC2,20
6,GO:0002819,regulation of adaptive immune response,13/246,221/18986,0.058823529411764705,4.5399330463892875,6.064639097742894,6.5549295751815445e-6,3.971585008676961e-4,3.1825908068973554e-4,IL18R1/IL6/TNFRSF14/LILRB4/CD40/NECTIN2/ULBP2/CD274/IL18/CD160/CD46/IL12B/CD80,13
6,GO:0007565,female pregnancy,12/246,189/18986,0.06349206349206349,4.90024519292812,6.1739996800967765,6.878554587616678e-6,4.090993591597611e-4,3.278277707073892e-4,HSPG2/CD38/AMBP/ADM/CRHBP/BSG/VEGFA/TIMP1/STC1/THBD/PARP1/CALCA,12
6,GO:0071621,granulocyte chemotaxis,10/246,129/18986,0.07751937984496124,5.982857502993634,6.506165153195798,7.088921918773171e-6,4.090993591597611e-4,3.278277707073892e-4,CCL16/CCL7/BSG/VEGFA/CD74/CXCL13/CCL15/MSTN/CXCL17/CCL14,10
6,GO:0036293,response to decreased oxygen levels,16/246,331/18986,0.04833836858006042,3.730700267727753,5.742201973776202,7.11372301515647e-6,4.090993591597611e-4,3.278277707073892e-4,HSPG2/CD38/ADM/ACVRL1/AIFM1/MB/EGLN1/VEGFA/STC1/PGF/ANG/HYOU1/NOS1/MSTN/TGFBR3/VASN,16
6,GO:0046718,symbiont entry into host cell,11/246,159/18986,0.06918238993710692,5.339418111162243,6.295461308261422,7.39721913396913e-6,4.183127420259543e-4,3.3521082496565374e-4,SCARB2/NECTIN4/TNFRSF14/BSG/ICAM1/NECTIN2/CD74/FCN1/CD46/MOG/CD80,11
6,GO:0050870,positive regulation of T cell activation,14/246,260/18986,0.05384615384615385,4.155784865540963,5.8702907845160075,7.997151840163191e-6,4.4482518350284767e-4,3.56456310666808e-4,TNFSF14/TGFBR2/IL6/TNFRSF14/LILRB4/CD74/CD274/CD83/IL18/CD160/CD46/IL12B/CD80/SIRPB1,14
6,GO:0042267,natural killer cell mediated cytotoxicity,8/246,79/18986,0.10126582278481013,7.815580940619533,6.9549365829117376,8.37002397341531e-6,4.580563119644863e-4,3.670589460667529e-4,NECTIN2/ULBP2/IL18/CD160/SH2D1A/NCR1/KLRB1/IL12B,8
6,GO:0051251,positive regulation of lymphocyte activation,16/246,336/18986,0.047619047619047616,3.6751838946960897,5.668549231356828,8.585733690897121e-6,4.6240308592403065e-4,3.7054219087029685e-4,TNFSF14/CD38/TGFBR2/IL6/TNFRSF14/LILRB4/CD40/CD74/CD274/CD83/IL18/CD160/CD46/IL12B/CD80/SIRPB1,16
6,GO:0002285,lymphocyte activation involved in immune response,13/246,227/18986,0.05726872246696035,4.419934816088249,5.939008904122258,8.755084184488336e-6,4.6415625996826444e-4,3.719470797456147e-4,IL18R1/IL6/CLEC4D/DLL1/CD40/ICAM1/CD74/APBB1IP/IL18/CD160/CD46/IL12B/CD80,13
6,GO:0044409,symbiont entry into host,11/246,164/18986,0.06707317073170732,5.17663097362681,6.154647798529906,9.93434545412137e-6,5.117977967200565e-4,4.101241593149693e-4,SCARB2/NECTIN4/TNFRSF14/BSG/ICAM1/NECTIN2/CD74/FCN1/CD46/MOG/CD80,11
6,GO:0046631,alpha-beta T cell activation,12/246,196/18986,0.061224489795918366,4.72523643603783,6.006293477341021,9.955394807994027e-6,5.117977967200565e-4,4.101241593149693e-4,TGFBR2/IL18R1/IL6/TNFRSF14/LILRB4/CD274/CD83/IL18/CD160/IL12B/CD300A/CD80,12
6,GO:0070661,leukocyte proliferation,16/246,341/18986,0.0469208211143695,3.621295567794388,5.5962879160771735,1.0324013299778233e-5,5.228265242708589e-4,4.1896192228322345e-4,TNFSF14/CD38/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD40/CD74/TNFRSF21/CD274/IL18/CD46/IL12B/CD300A/CD80,16
6,GO:0002286,T cell activation involved in immune response,10/246,136/18986,0.07352941176470588,5.674916307986609,6.2686739019129725,1.1322556834717199e-5,5.60904422172565e-4,4.494752733869222e-4,IL18R1/IL6/CLEC4D/ICAM1/CD74/APBB1IP/IL18/CD46/IL12B/CD80,10
6,GO:0002709,regulation of T cell mediated immunity,9/246,108/18986,0.08333333333333333,6.431571815718157,6.485559888074433,1.1406544394313878e-5,5.60904422172565e-4,4.494752733869222e-4,IL18R1/IL6/LILRB4/NECTIN2/ULBP2/CD274/IL18/IL12B/CD80,9
6,GO:0001894,tissue homeostasis,14/246,270/18986,0.05185185185185185,4.0018669075579645,5.69186850105855,1.2261470057506728e-5,5.85960111339723e-4,4.6955340487086556e-4,CD38/JAM2/IL6/NOS3/BSG/VEGFA/CDH3/ESAM/YAP1/ALDH1A1/TFF3/TFF1/CD2AP/CALCA,14
6,GO:0060249,anatomical structure homeostasis,14/246,270/18986,0.05185185185185185,4.0018669075579645,5.69186850105855,1.2261470057506728e-5,5.85960111339723e-4,4.6955340487086556e-4,CD38/JAM2/IL6/NOS3/BSG/VEGFA/CDH3/ESAM/YAP1/ALDH1A1/TFF3/TFF1/CD2AP/CALCA,14
6,GO:0002228,natural killer cell mediated immunity,8/246,84/18986,0.09523809523809523,7.3503677893921795,6.683019115644771,1.3229860358622212e-5,6.234571694000718e-4,4.996013056479704e-4,NECTIN2/ULBP2/IL18/CD160/SH2D1A/NCR1/KLRB1/IL12B,8
6,GO:0043410,positive regulation of MAPK cascade,19/246,472/18986,0.04025423728813559,3.1067762160672454,5.310401252377967,1.3630341368569783e-5,6.335307981309216e-4,5.076737095171701e-4,IGFBP6/TGFA/OSM/TNFRSF19/HGF/IL6/EFNA1/EDA2R/CDH2/LTBR/VEGFA/CD40/ICAM1/CD74/ERN1/CXCL17/FGF23/BMPER/C1QTNF1,19
6,GO:0032693,negative regulation of interleukin-10 production,5/246,25/18986,0.2,15.435772357723579,8.27498987673745,1.5071434946965136e-5,6.910456591223339e-4,5.537626809105398e-4,LILRB4/DLL1/TNFRSF21/CD274/IL12B,5
6,GO:0050863,regulation of T cell activation,17/246,393/18986,0.043256997455470736,3.338525828006371,5.3672493542784805,1.5700924269809924e-5,6.991802357165485e-4,5.602812443128561e-4,TNFSF14/TGFBR2/MAD1L1/IL6/TNFRSF14/LILRB4/CD74/TNFRSF21/CD274/CD83/IL18/CD160/CD46/IL12B/CD300A/CD80/SIRPB1,17
6,GO:0032733,positive regulation of interleukin-10 production,6/246,42/18986,0.14285714285714285,11.025551684088269,7.4522110173491996,1.580034122231486e-5,6.991802357165485e-4,5.602812443128561e-4,HGF/IL6/CD274/CD83/CD46/IL12B,6
6,GO:0007162,negative regulation of cell adhesion,15/246,314/18986,0.04777070063694268,3.6868883020040393,5.500562177381408,1.5867043368751616e-5,6.991802357165485e-4,5.602812443128561e-4,HSPG2/MAD1L1/ACVRL1/TNFRSF14/LILRB4/VEGFA/ADAM22/CD74/PLXNB2/TNFRSF21/CD274/CDSN/CD300A/C1QTNF1/CD80,15
6,GO:0070482,response to oxygen levels,16/246,358/18986,0.0446927374301676,3.449334605077895,5.360367657017456,1.8822732486622996e-5,8.187888631681003e-4,6.56128448217911e-4,HSPG2/CD38/ADM/ACVRL1/AIFM1/MB/EGLN1/VEGFA/STC1/PGF/ANG/HYOU1/NOS1/MSTN/TGFBR3/VASN,16
6,GO:0050671,positive regulation of lymphocyte proliferation,10/246,145/18986,0.06896551724137931,5.322680123352958,5.9865027514673494,1.9837150340911046e-5,8.22867632876603e-4,6.593969304358093e-4,CD38/TGFBR2/IL6/CD40/CD74/CD274/IL18/CD46/IL12B/CD80,10
6,GO:0050921,positive regulation of chemotaxis,10/246,145/18986,0.06896551724137931,5.322680123352958,5.9865027514673494,1.9837150340911046e-5,8.22867632876603e-4,6.593969304358093e-4,TNFSF14/IL6/SMOC2/CCL7/VEGFA/PGF/CD74/CXCL13/MSTN/CXCL17,10
